,A,B,compare
90987,-1016212727,-453200818,1
90988,-673798893,684196148,1
90989,1779756100,-1726812964,0
90990,-677135516,792012810,1
90991,-1471440601,1424499343,1
90992,1333850327,2108467694,1
90993,-190574448,-567733501,0
90994,-207202646,533888455,1
90995,71460532,-1553833471,0
90996,1390316823,-272292259,0
90997,657794186,1260887236,1
90998,293620779,719280453,1
90999,-1357756267,-689997030,1
91000,-1694442955,-1416867348,1
91001,1802369757,-1562768583,0
91002,2101224881,183023599,0
91003,-163285422,-922768927,0
91004,1387404898,-800461687,0
91005,809795375,1617374659,1
91006,-632897220,746577975,1
91007,390779973,-2036424716,0
91008,-781841147,-232412262,1
91009,2009396055,1349946274,0
91010,302818580,1889677842,1
91011,-400694194,-805288112,0
91012,78056777,-1340122746,0
91013,1137626842,142987180,0
91014,-1775371177,-1225350537,1
91015,-584433976,-1699268672,0
91016,1239470869,-383255968,0
91017,1638605990,-2020769652,0
91018,-714543280,1763259967,1
91019,-1489027757,-90993594,1
91020,1327892851,2075380092,1
91021,-1188838873,-1402550832,0
91022,1603731458,-1088719144,0
91023,1694098044,-2095812823,0
91024,680057782,2077261027,1
91025,1094576963,1269378091,1
91026,263930938,-711456231,0
91027,1283077459,-344005400,0
91028,-490494739,-1857269460,0
91029,1568345084,1340604461,0
91030,-2043719297,1679742142,1
91031,260445351,746678005,1
91032,1682613356,-1294308670,0
91033,1843022668,55641341,0
91034,-2111451219,-1080472655,1
91035,-1287152612,2071134411,1
91036,-246709906,-243517259,1
91037,894900922,-1826892009,0
91038,-679690670,119151130,1
91039,-1885065919,-273743140,1
91040,-625033623,570042194,1
91041,-720404617,1183520609,1
91042,-1322160082,-131149051,1
91043,2027526187,-542932611,0
91044,-1688792975,-997926656,1
91045,238668946,1916593169,1
91046,1926121167,1487436919,0
91047,-1780838536,302703803,1
91048,1906910636,1288440738,0
91049,-571133842,344805591,1
91050,1502383630,1976253989,1
91051,1023842965,251720677,0
91052,1565119500,-1930364895,0
91053,-408768510,1882114158,1
91054,-799542965,-2098359832,0
91055,-784890769,-908177019,0
91056,1365963980,484341332,0
91057,920846836,-951870692,0
91058,-2058469066,1415981649,1
91059,228726229,-1997077835,0
91060,1601356288,1698256792,1
91061,-1621897383,1484871617,1
91062,-570539943,-2080925773,0
91063,-41614196,1537174740,1
91064,1115898318,-1477654478,0
91065,979984372,-2060512791,0
91066,-936277179,-108577892,1
91067,-1091960744,925827613,1
91068,77107612,-247288491,0
91069,1033450698,859688424,0
91070,1134509944,-1395811497,0
91071,-1493539866,-1513922036,0
91072,1934481820,326234990,0
91073,441523657,547439233,1
91074,-1276611710,884259265,1
91075,1947156436,1605997575,0
91076,1424325907,416183386,0
91077,-767708185,-1076441574,0
91078,810217309,951314211,1
91079,-601055319,680256130,1
91080,-403459565,1181431338,1
91081,-1519428339,-871678792,1
91082,540947948,-274140764,0
91083,-1693623332,334065765,1
91084,1118223078,2046779793,1
91085,-1864777310,1820486669,1
91086,-1333240152,778183119,1
91087,1682260322,-1721045918,0
91088,-1158074783,1833179543,1
91089,-878250840,574279863,1
91090,-2043229452,-324807133,1
91091,932035183,2003760784,1
91092,-1101896766,-943456569,1
91093,-948897174,-307807638,1
91094,2088579474,1439678362,0
91095,-1166806615,1013042634,1
91096,-730139717,-1735463745,0
91097,-1357770775,1367943295,1
91098,-337778047,-1619028569,0
91099,838915071,-1274607506,0
91100,-2013055077,1279011139,1
91101,-1632205208,1207412848,1
91102,-1459244147,1849760091,1
91103,702741932,-1957647612,0
91104,-1359050914,-19778713,1
91105,-1641004524,-729483022,1
91106,1970381785,1955088010,0
91107,1555950460,1295682922,0
91108,-735820942,-1914076729,0
91109,1802010899,702710646,0
91110,42807748,-479330093,0
91111,-990189976,940866739,1
91112,1256503012,-712027481,0
91113,672808019,2087864149,1
91114,-1711072367,-1090143435,1
91115,1159972336,602422781,0
91116,1052795310,-946701261,0
91117,1725488241,-1842300005,0
91118,1751222382,1639510411,0
91119,923993815,1698814613,1
91120,-2091086095,1837395814,1
91121,-391084852,-956175608,0
91122,2110771374,1368439695,0
91123,-462564452,1031970375,1
91124,-16949063,-1449898134,0
91125,-525242735,542653470,1
91126,-1207550869,1223166218,1
91127,-1164412691,819949564,1
91128,1122862634,1187516254,1
91129,-1486654212,951651001,1
91130,-423494709,1647751881,1
91131,-481506284,1066611795,1
91132,742174414,-438143696,0
91133,902064618,833075767,0
91134,-634601790,-1450336252,0
91135,1414941741,1452940623,1
91136,-198622256,1508608046,1
91137,-1519956246,1149805932,1
91138,-930529939,1307466856,1
91139,-950356089,-1546640101,0
91140,-681177651,42878834,1
91141,661372359,1885723831,1
91142,1659081349,-961431842,0
91143,-1465549081,1315857800,1
91144,-1125965193,959788895,1
91145,607999314,1032276239,1
91146,948767192,-934052716,0
91147,-290668958,-890918470,0
91148,1879394995,-1719817778,0
91149,529086293,-434616217,0
91150,1164254477,-596466973,0
91151,427039086,-1230182333,0
91152,1846125806,-1447259974,0
91153,1373515166,218036974,0
91154,1775215406,-2077564193,0
91155,460675315,-1472883692,0
91156,-1689102896,-1168558621,1
91157,66013611,227487170,1
91158,-826872164,751812891,1
91159,-1526337424,196582448,1
91160,752796872,1198452199,1
91161,840921267,-1639125298,0
91162,-475605521,-1214524648,0
91163,-1012288257,-832534133,1
91164,883536424,-912180171,0
91165,-906791125,-264114121,1
91166,2105487990,824578529,0
91167,695428507,1192763210,1
91168,573249905,251955997,0
91169,997258789,-1747647483,0
91170,1902970664,383504602,0
91171,-204032670,-525996489,0
91172,1751157887,288143949,0
91173,-912842061,-386105588,1
91174,687892128,-1931233064,0
91175,-638591352,1299470169,1
91176,1722067355,1807246135,1
91177,-1893938826,-1911837551,0
91178,-869874525,-1332817890,0
91179,-939050659,1722752229,1
91180,-59775475,1167393724,1
91181,-1932026036,-1344164852,1
91182,-1989961748,-834085590,1
91183,-1325405749,-327587259,1
91184,-1540689843,-1273128991,1
91185,-271734326,-1195227584,0
91186,1073682189,-736602859,0
91187,-1742510753,257642345,1
91188,-627784539,1110047888,1
91189,-1905167005,-1174754535,1
91190,476727726,839553928,1
91191,514358136,-78982626,0
91192,-1079033758,-131992845,1
91193,-1827025418,474914775,1
91194,-1849917513,1397811857,1
91195,-23524963,2044011396,1
91196,62455661,-323488987,0
91197,-1190088617,-841998516,1
91198,-112669759,-208506501,0
91199,1376092713,1415687563,1
91200,1390327686,-19915532,0
91201,2061282814,-1032102807,0
91202,-788038931,-409226284,1
91203,-1646099202,-1706453925,0
91204,-411316557,1832417443,1
91205,945472361,-929525230,0
91206,728977395,-896877776,0
91207,-1021947840,-755328862,1
91208,989661779,-1693925815,0
91209,161849903,-469498962,0
91210,-1920377028,-1438832811,1
91211,-304656089,-1789122672,0
91212,-71813104,-245327138,0
91213,-523784648,2136565703,1
91214,31635664,1798735202,1
91215,-59431760,283727469,1
91216,-299002151,1093075801,1
91217,432164697,1131896810,1
91218,-1092208096,-376293426,1
91219,155127169,-1944117287,0
91220,-1755663269,2034366807,1
91221,-67994578,-2087949992,0
91222,2045413287,-1595452142,0
91223,-63506577,-1869960225,0
91224,1641376820,464271477,0
91225,47175473,1687631395,1
91226,1138988283,622558505,0
91227,-1607783971,1970075830,1
91228,390962426,-417846222,0
91229,1264367837,454331453,0
91230,437466783,1858859711,1
91231,-234459040,2033579201,1
91232,-207209228,-355581578,0
91233,1430363315,-1562748131,0
91234,560065680,887663172,1
91235,-924598729,890186367,1
91236,1765628869,1742255712,0
91237,-2133670285,-713447398,1
91238,-455623884,1101479161,1
91239,-1652971298,1759824438,1
91240,-17067148,550647896,1
91241,-596241214,-1611719396,0
91242,1644140518,1459259299,0
91243,-402771772,1273195020,1
91244,-515340975,1665640064,1
91245,-1711409222,1469891407,1
91246,-1864889918,1377823592,1
91247,-1892595946,-634255855,1
91248,1183896084,4218288,0
91249,1380113670,802440186,0
91250,1602692737,-993677880,0
91251,-1209935926,456263397,1
91252,124655931,-31875915,0
91253,2013738449,1972567571,0
91254,867540876,-1121972605,0
91255,1135770107,1929089901,1
91256,-1448637278,-992942558,1
91257,1469613569,-1998284801,0
91258,1911787845,757199453,0
91259,1753838935,304013488,0
91260,571540575,-483156088,0
91261,1086017471,1555893509,1
91262,-1847055628,-781894,1
91263,-979534386,922402390,1
91264,316844935,932414585,1
91265,897945259,-323645057,0
91266,93256300,1123546476,1
91267,-2109382345,665044792,1
91268,616315050,-894072675,0
91269,689999691,319914378,0
91270,-805650590,1989116660,1
91271,-1142968250,-2135729318,0
91272,268046619,888666048,1
91273,-534591478,-900440784,0
91274,1214478601,-2084772439,0
91275,-164315179,78287665,1
91276,186446102,-2141574351,0
91277,-123080448,1114564691,1
91278,1059775832,-1473208921,0
91279,1611801437,-196623749,0
91280,1443833813,-1054661720,0
91281,-509575696,-1160634398,0
91282,2103258523,222593172,0
91283,-764213588,-1260249334,0
91284,1070146573,-99967585,0
91285,-1138774518,-475333568,1
91286,1522242946,761626631,0
91287,466707619,-1191304479,0
91288,-1981992646,2031219859,1
91289,1090001507,-1029292618,0
91290,-1694071319,-682589569,1
91291,1248202431,-519671975,0
91292,-856360583,1771327553,1
91293,-87835666,1744379388,1
91294,-219994405,820621167,1
91295,-818181023,-432526928,1
91296,1418409106,-1151385300,0
91297,-828919980,-1660180181,0
91298,-1921508490,1914686543,1
91299,-91835101,-1954690335,0
91300,-1818414606,441934120,1
91301,177914986,-1064286063,0
91302,-557420795,1180984030,1
91303,27847870,154759790,1
91304,-1005903225,-1862528201,0
91305,-1990453557,1004794813,1
91306,-834258319,-1672377001,0
91307,907294809,-854126506,0
91308,883616471,-2094754282,0
91309,-645676790,319649604,1
91310,-758246014,1162258566,1
91311,1763022827,656083659,0
91312,46509008,349956731,1
91313,-708456709,658408898,1
91314,442627447,1353541749,1
91315,110277209,417672988,1
91316,-1392557361,1184473207,1
91317,-1356704551,-2020847421,0
91318,112335605,929489725,1
91319,1593737834,1787830958,1
91320,2097317236,224329256,0
91321,1147086887,1802591134,1
91322,-1215888393,-401926763,1
91323,-569330605,936014358,1
91324,-132369683,-332283387,0
91325,715911004,417260180,0
91326,912568461,-464273061,0
91327,328218521,626640674,1
91328,133158854,1767263480,1
91329,-778467946,-1503793173,0
91330,1517798442,803034646,0
91331,843840359,346880768,0
91332,-898899051,25248761,1
91333,-2057015739,1839446562,1
91334,1619700595,-1089252210,0
91335,1533801297,-1197995700,0
91336,1689127544,-1338297473,0
91337,1179813460,-235337275,0
91338,1397031230,1662340385,1
91339,2067724631,-920480182,0
91340,-1095781138,-1268129696,0
91341,-1698445200,1086006537,1
91342,207506588,-38747507,0
91343,-707917710,-1166093445,0
91344,-537062142,1904875411,1
91345,523952788,-603009663,0
91346,516722385,933848515,1
91347,-252832382,-1145857379,0
91348,978583266,249454279,0
91349,1183959296,-1041416962,0
91350,1622107360,-1753932052,0
91351,662388292,396819300,0
91352,-719853568,-1240142118,0
91353,-648917441,-657991067,0
91354,1684581462,-60559102,0
91355,-1100672151,1959409102,1
91356,977728007,-1218598429,0
91357,2042576592,-1954719743,0
91358,-1497976671,1721101216,1
91359,1898426041,-1434634532,0
91360,-1003405302,1491348112,1
91361,963972904,-416647735,0
91362,-713746741,517246522,1
91363,895233245,-1015387839,0
91364,465666972,-508309836,0
91365,1373011236,-649201238,0
91366,868484414,209888696,0
91367,901417467,1037947820,1
91368,347137083,1905604041,1
91369,629098613,974851904,1
91370,146708393,-294905254,0
91371,-951267672,509757714,1
91372,745761673,1452513887,1
91373,2078411168,1220276123,0
91374,-1449489157,-920921738,1
91375,724142305,-715769083,0
91376,-479879489,-1181190313,0
91377,-1345723780,-1603658429,0
91378,-87917679,-1493379542,0
91379,137708162,-499417507,0
91380,-1828290701,1276135562,1
91381,-1431022852,1376447582,1
91382,1861367994,554996779,0
91383,1051855142,2123864854,1
91384,-2086023710,53055820,1
91385,1547371385,-1144763148,0
91386,588869441,-309095441,0
91387,-1928510411,333211737,1
91388,1623273216,-62200983,0
91389,-301462700,105169174,1
91390,2142442212,-855083074,0
91391,-1815735523,-1082202257,1
91392,275158923,912233485,1
91393,-604948052,1187354345,1
91394,1274015925,484714167,0
91395,820862983,-816714459,0
91396,1579961983,-1063575189,0
91397,138957029,2086203705,1
91398,112808396,-663351926,0
91399,-1620349521,1777823123,1
91400,201992367,1222573249,1
91401,1355633721,-939519569,0
91402,2136235382,1398525262,0
91403,-1297416949,-441963490,1
91404,-642822648,568547409,1
91405,-2088537145,-445459303,1
91406,848878389,-1330911979,0
91407,541065798,166542954,0
91408,1987966579,144587144,0
91409,-1627541862,1502285717,1
91410,390440324,-936368652,0
91411,-1423985520,112318292,1
91412,332931707,1669337422,1
91413,-396757433,695373818,1
91414,1003000082,-999227221,0
91415,-1367630503,-153150765,1
91416,-1831923557,1818876463,1
91417,-711403775,1977315830,1
91418,-1743756878,-221334430,1
91419,-1736076074,-1706970058,1
91420,1970848665,1226892614,0
91421,927705533,1303045443,1
91422,765842884,-1509464745,0
91423,-184061831,1698369367,1
91424,872381669,-641432079,0
91425,-659098921,-310599067,1
91426,714313336,837058352,1
91427,-1325025695,-1365270414,0
91428,696076933,-1231862583,0
91429,-270579618,-38782531,1
91430,-1696833864,796976815,1
91431,1176073111,852196076,0
91432,2049380445,-1623476687,0
91433,941652145,1034096653,1
91434,1656552125,745183895,0
91435,816715297,-428299343,0
91436,-1969058832,1566774785,1
91437,-1024725046,-390067249,1
91438,51930612,1069157523,1
91439,515397732,-1600954211,0
91440,1384079687,288866388,0
91441,148160739,-2088398098,0
91442,220557623,1821690839,1
91443,-1998373466,-1784200014,1
91444,-1157049653,-1788602943,0
91445,1282522791,-19033511,0
91446,-1233997497,-769442497,1
91447,-1260469251,1277369582,1
91448,664136042,14566337,0
91449,-1623077945,736078340,1
91450,988593149,-188832917,0
91451,-568411785,156814237,1
91452,-1029738270,1648387183,1
91453,-819409776,710129137,1
91454,-726357476,560756524,1
91455,587522177,1817490334,1
91456,-1052935467,-208961478,1
91457,142073280,266181116,1
91458,-1921846151,1730624175,1
91459,-1723147470,1179236896,1
91460,-269132953,1790392934,1
91461,1660518927,-2119931947,0
91462,-397433415,-911979396,0
91463,-793714663,-1549928641,0
91464,-959569792,1492499285,1
91465,53522608,-986768083,0
91466,2138847161,1011570849,0
91467,1431291169,-214719650,0
91468,-827007667,-1363084341,0
91469,1952556115,-1718466099,0
91470,1271743115,-1034853423,0
91471,566325503,1241833439,1
91472,1457286241,1160527724,0
91473,-695461839,1232224870,1
91474,1146542789,646797086,0
91475,753859808,1628155231,1
91476,-696631924,-948269207,0
91477,900320643,1718771748,1
91478,1252141288,461278872,0
91479,1628518746,-2123562113,0
91480,308205789,2032083448,1
91481,334952248,603815890,1
91482,1695294612,-716387785,0
91483,1321183088,-1448704765,0
91484,1628039739,817949440,0
91485,-1833223504,-1973816979,0
91486,-1442796490,1013661915,1
91487,1620762180,-1556847950,0
91488,603012309,-1667658320,0
91489,969004517,-2050498458,0
91490,-458958671,-2034689700,0
91491,893422770,189861760,0
91492,598562205,-1719455507,0
91493,-499823180,619063639,1
91494,-603707481,2045915248,1
91495,979443748,358222516,0
91496,947251274,-770657593,0
91497,-188072902,364606674,1
91498,-781158255,969446630,1
91499,378966493,1352978425,1
91500,-813931087,1027606351,1
91501,-168785953,1582901597,1
91502,2013274864,-510266474,0
91503,-391959916,-946969910,0
91504,842879167,-1854251968,0
91505,-1125238110,-158152800,1
91506,1737375424,1816626555,1
91507,1320885580,-1325895317,0
91508,-770433763,1588404074,1
91509,1116397121,1139308634,1
91510,391401358,-869986999,0
91511,496113592,-967611552,0
91512,-1028274252,1255483820,1
91513,1846978601,-359112114,0
91514,964552422,928087740,0
91515,-1700086601,-1258910526,1
91516,-331728529,771633406,1
91517,1095770529,1427353518,1
91518,-325530409,1120898308,1
91519,1955209161,956959627,0
91520,1076705830,480642946,0
91521,-538140635,839154234,1
91522,-129442133,-353403315,0
91523,60381543,858759081,1
91524,344560720,-979542697,0
91525,-325024548,1189120391,1
91526,-336883849,-4848976,1
91527,92082184,2081922949,1
91528,-520923648,1949976178,1
91529,1957017869,-1445577891,0
91530,-2093844556,1287771961,1
91531,1036939444,33984207,0
91532,1650601213,-627836244,0
91533,1529815089,-19724677,0
91534,-26488358,2060620190,1
91535,1609323129,-1340806917,0
91536,571402980,-286793408,0
91537,-1199626686,-1001841457,1
91538,-449828804,1971221763,1
91539,-1885163481,1258387011,1
91540,36182969,-802804074,0
91541,-535571014,231700737,1
91542,-1943120741,1866324652,1
91543,-370295164,629594389,1
91544,478655775,-1493116012,0
91545,-2032200775,-280125698,1
91546,1675173442,-1082588044,0
91547,-1803621255,-80010601,1
91548,-1758437407,-845536487,1
91549,266958022,182053316,0
91550,1746498563,-499213898,0
91551,1775019627,1009393512,0
91552,-1948195429,-1256368808,1
91553,-1419227282,1096497292,1
91554,-975184167,-980361901,0
91555,837846863,1532094600,1
91556,1129532647,1955967925,1
91557,860514351,119425597,0
91558,2071240228,256935634,0
91559,-299379727,471646786,1
91560,-1324002647,-100113139,1
91561,-1662576892,-575731506,1
